"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM A" ,"080000" ,"NP" ,"Write-in 30" ,"080102" ,"NP" ,31 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,82 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,3 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY COMM B" ,"080050" ,"NP" ,"S. PAUL COWLEY" ,"080051" ,"REP" ,85 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,81 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,3 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ASSESSOR" ,"080100" ,"NP" ,"KRIS BELL" ,"080101" ,"REP" ,84 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,83 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,3 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY ATTORNEY" ,"080150" ,"NP" ,"MIKE OLSEN" ,"080151" ,"REP" ,86 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,81 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,4 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY CLERK/AUDITOR" ,"080200" ,"NP" ,"BRENDA TUTTLE" ,"080201" ,"REP" ,85 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,84 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,4 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY RECORDER" ,"080250" ,"NP" ,"CONNIE JENSEN" ,"080251" ,"REP" ,88 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,81 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,3 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY SHERIFF" ,"080300" ,"NP" ,"GREG FUNK" ,"080301" ,"REP" ,84 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,82 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,4 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"COUNTY TREASURER" ,"080350" ,"NP" ,"STEVEN J. BARTON" ,"080351" ,"REP" ,86 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,243 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,61 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,62 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,18 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,3 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,21 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,1 ,"1.1,1.2" ,"UTAHSUPREMECRT-DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
