"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"MIA B. LOVE" ,"300251" ,"REP" ,15 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"MIA B. LOVE" ,"300251" ,"REP" ,25 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"MIA B. LOVE" ,"300251" ,"REP" ,12 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"MIA B. LOVE" ,"300251" ,"REP" ,297 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"MIA B. LOVE" ,"300251" ,"REP" ,349 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM L VEIN" ,"300253" ,"LIB" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM L VEIN" ,"300253" ,"LIB" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM L VEIN" ,"300253" ,"LIB" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM L VEIN" ,"300253" ,"LIB" ,3 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM L VEIN" ,"300253" ,"LIB" ,5 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM MATHESON" ,"300252" ,"DEM" ,7 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM MATHESON" ,"300252" ,"DEM" ,8 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM MATHESON" ,"300252" ,"DEM" ,6 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM MATHESON" ,"300252" ,"DEM" ,117 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"JIM MATHESON" ,"300252" ,"DEM" ,138 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"Write-in 40" ,"300254" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"Write-in 40" ,"300254" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"Write-in 40" ,"300254" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"Write-in 40" ,"300254" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"US CONGRESS D4" ,"300250" ,"NP" ,"Write-in 40" ,"300254" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,595 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S. COOKE" ,"300304" ,"DEM" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S. COOKE" ,"300304" ,"DEM" ,10 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S. COOKE" ,"300304" ,"DEM" ,5 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S. COOKE" ,"300304" ,"DEM" ,68 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S. COOKE" ,"300304" ,"DEM" ,84 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,7 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,8 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,2 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,7 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,11 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,19 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,22 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,14 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,336 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,391 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"300305" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"300305" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"300305" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"300305" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"300305" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,595 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,3 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,8 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,7 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,70 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,88 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,18 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,24 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,12 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,315 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,369 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,2 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,24 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,27 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"300354" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,595 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,3 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,8 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,5 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,66 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,82 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,17 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,22 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,13 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,313 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,365 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,4 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,2 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,29 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,36 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,595 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,2 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,9 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,4 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,64 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,79 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,2 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,22 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,25 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,19 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,24 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,14 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,317 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,374 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
