"2" ,10 ,"Beaver Dam/Collinston" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"DAVID J CANNON" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"DAVID J CANNON" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"DENNIS C. OWEN" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"GOVERNOR" ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,24 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,25 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,141 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,143 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,9 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,9 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"ATTY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,24 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,24 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,128 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,130 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,15 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,15 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,21 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,21 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,11 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,11 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,136 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,138 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,12 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"DeLOY W MECHAM" ,"301302" ,"DEM" ,12 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,154 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,3 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"RONDA RUDD MENLOVE" ,"301303" ,"REP" ,157 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,12 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"BECKY MADDOX" ,"301301" ,"CON" ,12 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE HOUSE OF REPRESENTATIVES1" ,"301300" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,100 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,102 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,55 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,55 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,163 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,165 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,5 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,5 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,118 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,120 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,40 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,40 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,206 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,126 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,2 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,128 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,33 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,0 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,33 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,10 ,"Beaver Dam/Collinston" ,"BOX ELDER COUNTY SCHOOL BOARD DIST 1" ,"20050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
