"9" ,10 ,"Antimony" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JONATHAN D. GARRARD" ,"300152" ,"CON" ,3 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"JOSEPH ANDRADE" ,"300151" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"US CONGRESS D2" ,"300150" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,99 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,8 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,8 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,4 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,4 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,62 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,62 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,99 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,6 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,6 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,63 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,63 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,4 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,4 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,99 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,9 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,9 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,58 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,58 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,6 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,6 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,99 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,11 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,11 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,3 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,3 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,60 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,60 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,99 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,63 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,63 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,8 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,8 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,10 ,"Antimony" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,10 ,"Antimony" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
